feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
coprococcus_catus	abx_avg	abx_avg	-0.0126924743550008	0.00252543414274044	923	593	8.56161957158993e-07	0.000534245061267211
hungatella_hathewayi	abx_avg	abx_avg	0.00323013244281503	0.000880756122656738	923	158	0.000294288718721633	0.0918180802411495
ruminococcus_torques	abx_avg	abx_avg	-0.0216735064868753	0.00638878551344	923	712	0.000785787118080844	0.122582790420612
clostridium_lavalense	abx_avg	abx_avg	0.0031045102157856	0.000913321169578279	923	235	0.000765742809651135	0.122582790420612
lactobacillus_rogosae	abx_avg	abx_avg	-0.00463325881995819	0.00141900723938466	923	233	0.00122127510766327	0.152415133436376
ruminococcus_torques	omega3_noala_avg	omega3_noala_avg	-0.0210043116242448	0.00698738398020541	923	712	0.00287087744734634	0.207317923838791
ruthenibacterium_lactatiformans	omega3_noala_avg	omega3_noala_avg	0.00928962567888886	0.00301634741551554	923	780	0.002274287200076	0.207317923838791
clostridium_innocuum	abx_avg	abx_avg	0.00389411616875478	0.00129386154949156	923	212	0.00284599718353185	0.207317923838791
firmicutes_bacterium_cag_110	abx_avg	abx_avg	-0.0186042352950744	0.0062157460632674	923	407	0.00299016236305949	0.207317923838791
streptococcus_parasanguinis	agemlvs	agemlvs	0.000985956101244955	0.000348570732732325	923	415	0.00498492691126615	0.311059439263008
roseburia_faecis	abx_avg	abx_avg	-0.0298214428648747	0.0114098881149182	923	726	0.00940277915680049	0.417589628329815
roseburia_sp_cag_309	abx_avg	abx_avg	-0.00288199119006034	0.00122061194800584	923	267	0.0188579584708171	0.417589628329815
roseburia_intestinalis	abx_avg	abx_avg	0.0191977045290072	0.0080485879146136	923	694	0.0176903565512079	0.417589628329815
roseburia_intestinalis	omega3_noala_avg	omega3_noala_avg	-0.020050445783355	0.00880111169685419	923	694	0.0234224951787557	0.417589628329815
alistipes_putredinis	agemlvs	agemlvs	0.00316800752165369	0.00133454227863378	923	737	0.018227183680084	0.417589628329815
alistipes_putredinis	abx_avg	abx_avg	-0.030150787402372	0.0121800072998161	923	737	0.0138552708693622	0.417589628329815
alistipes_finegoldii	calor_avg	calor_avg	-1.61718686063357e-05	6.92936390677946e-06	923	756	0.0202610524719028	0.417589628329815
eubacterium_sp_cag_38	omega3_noala_avg	omega3_noala_avg	-0.0117491807975223	0.00512129914134839	923	523	0.0224760486083059	0.417589628329815
